Datetime,Open,High,Low,Close,Volume,OI,Date,Time
2019-11-19 00:00:00+05:30,712.25,718.5,709.0,713.25,792191,0,2019-11-19,00:00:00
2019-11-20 00:00:00+05:30,713.25,719.55,703.9,708.4,968603,0,2019-11-20,00:00:00
2019-11-21 00:00:00+05:30,708.0,709.05,700.05,703.5,500782,0,2019-11-21,00:00:00
2019-11-22 00:00:00+05:30,707.0,707.0,689.6,693.85,1000521,0,2019-11-22,00:00:00
2019-11-25 00:00:00+05:30,694.9,705.3,689.4,702.15,1185057,0,2019-11-25,00:00:00
2019-11-26 00:00:00+05:30,704.5,708.65,698.55,700.85,1168954,0,2019-11-26,00:00:00
2019-11-27 00:00:00+05:30,701.95,705.95,692.65,701.4,1726476,0,2019-11-27,00:00:00
2019-11-28 00:00:00+05:30,704.9,714.2,697.7,710.4,841453,0,2019-11-28,00:00:00
2019-11-29 00:00:00+05:30,707.55,713.0,698.35,700.6,760393,0,2019-11-29,00:00:00
2019-12-02 00:00:00+05:30,696.55,701.5,688.85,695.1,453626,0,2019-12-02,00:00:00
2019-12-03 00:00:00+05:30,695.0,702.05,688.0,689.5,700715,0,2019-12-03,00:00:00
2019-12-04 00:00:00+05:30,687.8,695.55,684.5,693.35,867371,0,2019-12-04,00:00:00
2019-12-05 00:00:00+05:30,696.0,707.0,690.75,696.45,1140638,0,2019-12-05,00:00:00
2019-12-06 00:00:00+05:30,696.35,696.35,674.6,690.0,2027624,0,2019-12-06,00:00:00
2019-12-09 00:00:00+05:30,688.0,690.8,677.9,679.85,992928,0,2019-12-09,00:00:00
2019-12-10 00:00:00+05:30,680.0,685.8,675.0,679.4,975416,0,2019-12-10,00:00:00
2019-12-11 00:00:00+05:30,682.5,683.2,670.5,680.3,1443699,0,2019-12-11,00:00:00
2019-12-12 00:00:00+05:30,681.2,695.55,681.2,693.2,951573,0,2019-12-12,00:00:00
2019-12-13 00:00:00+05:30,695.0,698.55,672.55,679.55,1896945,0,2019-12-13,00:00:00
2019-12-16 00:00:00+05:30,683.75,690.5,676.25,678.75,1289696,0,2019-12-16,00:00:00
2019-12-17 00:00:00+05:30,681.8,681.8,666.4,669.05,1457025,0,2019-12-17,00:00:00
2019-12-18 00:00:00+05:30,670.95,672.5,648.9,654.15,2308117,0,2019-12-18,00:00:00
2019-12-19 00:00:00+05:30,656.0,662.0,651.1,655.95,1294302,0,2019-12-19,00:00:00
2019-12-20 00:00:00+05:30,655.9,661.9,648.5,651.15,781139,0,2019-12-20,00:00:00
2019-12-23 00:00:00+05:30,651.1,656.6,639.0,654.0,1698997,0,2019-12-23,00:00:00
2019-12-24 00:00:00+05:30,657.0,658.85,650.0,652.35,663359,0,2019-12-24,00:00:00
2019-12-26 00:00:00+05:30,653.0,654.95,645.25,651.2,775166,0,2019-12-26,00:00:00
2019-12-27 00:00:00+05:30,653.25,654.7,646.65,648.45,862426,0,2019-12-27,00:00:00
2019-12-30 00:00:00+05:30,648.0,663.4,648.0,659.5,1729862,0,2019-12-30,00:00:00
2019-12-31 00:00:00+05:30,658.6,662.25,655.0,659.3,877219,0,2019-12-31,00:00:00
2020-01-01 00:00:00+05:30,659.3,663.0,651.35,653.3,820283,0,2020-01-01,00:00:00
2020-01-02 00:00:00+05:30,654.95,660.85,647.6,659.55,1167011,0,2020-01-02,00:00:00
2020-01-03 00:00:00+05:30,657.95,665.0,656.05,663.7,1224987,0,2020-01-03,00:00:00
2020-01-06 00:00:00+05:30,662.95,662.95,646.3,649.9,1162203,0,2020-01-06,00:00:00
2020-01-07 00:00:00+05:30,651.1,660.0,650.25,654.5,1007897,0,2020-01-07,00:00:00
2020-01-08 00:00:00+05:30,649.0,653.45,647.0,651.05,742490,0,2020-01-08,00:00:00
2020-01-09 00:00:00+05:30,655.3,689.15,655.3,684.3,2697590,0,2020-01-09,00:00:00
2020-01-10 00:00:00+05:30,688.45,691.8,682.2,687.5,1308124,0,2020-01-10,00:00:00
2020-01-13 00:00:00+05:30,687.5,696.0,686.1,693.45,815053,0,2020-01-13,00:00:00
2020-01-14 00:00:00+05:30,694.5,701.0,691.5,693.35,781087,0,2020-01-14,00:00:00
2020-01-15 00:00:00+05:30,692.3,697.8,683.65,695.3,622594,0,2020-01-15,00:00:00
2020-01-16 00:00:00+05:30,696.0,712.0,695.55,701.1,1010417,0,2020-01-16,00:00:00
2020-01-17 00:00:00+05:30,700.0,712.8,697.25,705.1,957742,0,2020-01-17,00:00:00
2020-01-20 00:00:00+05:30,707.4,715.0,696.2,700.25,857374,0,2020-01-20,00:00:00
2020-01-21 00:00:00+05:30,697.0,704.95,696.0,702.5,562545,0,2020-01-21,00:00:00
2020-01-22 00:00:00+05:30,703.9,704.5,692.05,695.45,503474,0,2020-01-22,00:00:00
2020-01-23 00:00:00+05:30,695.05,718.0,695.05,713.3,1523850,0,2020-01-23,00:00:00
2020-01-24 00:00:00+05:30,714.85,730.95,708.35,723.45,1865819,0,2020-01-24,00:00:00
2020-01-27 00:00:00+05:30,725.0,725.95,708.9,710.6,1111167,0,2020-01-27,00:00:00
2020-01-28 00:00:00+05:30,713.0,722.5,710.45,716.4,922232,0,2020-01-28,00:00:00
2020-01-29 00:00:00+05:30,716.35,718.4,704.6,707.75,738157,0,2020-01-29,00:00:00
2020-01-30 00:00:00+05:30,705.0,707.1,690.65,698.75,702379,0,2020-01-30,00:00:00
2020-01-31 00:00:00+05:30,703.0,709.0,691.0,694.2,605269,0,2020-01-31,00:00:00
2020-02-01 00:00:00+05:30,693.8,708.7,677.0,685.3,1030423,0,2020-02-01,00:00:00
2020-02-03 00:00:00+05:30,685.0,697.7,679.75,690.1,470633,0,2020-02-03,00:00:00
2020-02-04 00:00:00+05:30,699.0,702.6,682.0,700.15,1142197,0,2020-02-04,00:00:00
2020-02-05 00:00:00+05:30,699.0,715.4,688.0,694.35,1228520,0,2020-02-05,00:00:00
2020-02-06 00:00:00+05:30,697.5,697.5,677.15,683.25,1177640,0,2020-02-06,00:00:00
2020-02-07 00:00:00+05:30,684.0,707.9,671.5,701.45,5493326,0,2020-02-07,00:00:00
2020-02-10 00:00:00+05:30,701.95,701.95,667.05,682.0,2694224,0,2020-02-10,00:00:00
2020-02-11 00:00:00+05:30,686.4,706.0,681.0,683.25,1836835,0,2020-02-11,00:00:00
2020-02-12 00:00:00+05:30,687.8,688.5,677.55,682.25,581086,0,2020-02-12,00:00:00
2020-02-13 00:00:00+05:30,681.4,689.0,675.0,685.6,492340,0,2020-02-13,00:00:00
2020-02-14 00:00:00+05:30,688.0,693.0,683.1,687.9,442425,0,2020-02-14,00:00:00
2020-02-17 00:00:00+05:30,689.7,704.95,683.05,694.85,1473125,0,2020-02-17,00:00:00
2020-02-18 00:00:00+05:30,694.75,700.55,684.05,697.1,1369375,0,2020-02-18,00:00:00
2020-02-19 00:00:00+05:30,702.1,737.0,702.1,733.15,3317660,0,2020-02-19,00:00:00
2020-02-20 00:00:00+05:30,736.0,741.0,721.05,725.0,2105332,0,2020-02-20,00:00:00
2020-02-24 00:00:00+05:30,721.3,733.95,715.4,717.65,1618922,0,2020-02-24,00:00:00
2020-02-25 00:00:00+05:30,723.8,731.35,702.0,703.6,1873648,0,2020-02-25,00:00:00
2020-02-26 00:00:00+05:30,700.0,704.85,685.5,691.7,1172920,0,2020-02-26,00:00:00
2020-02-27 00:00:00+05:30,692.0,695.5,680.0,684.9,1033182,0,2020-02-27,00:00:00
2020-02-28 00:00:00+05:30,674.8,686.15,655.75,678.75,2034326,0,2020-02-28,00:00:00
2020-03-02 00:00:00+05:30,685.4,691.85,655.5,664.1,2029657,0,2020-03-02,00:00:00
2020-03-03 00:00:00+05:30,677.0,695.45,665.3,690.85,1720245,0,2020-03-03,00:00:00
2020-03-04 00:00:00+05:30,694.0,694.5,668.05,687.0,1076218,0,2020-03-04,00:00:00
2020-03-05 00:00:00+05:30,691.4,697.0,675.5,689.6,926538,0,2020-03-05,00:00:00
2020-03-06 00:00:00+05:30,669.0,679.0,656.55,673.65,1863719,0,2020-03-06,00:00:00
2020-03-09 00:00:00+05:30,655.75,664.95,635.15,646.1,2114146,0,2020-03-09,00:00:00
2020-03-11 00:00:00+05:30,650.0,655.0,634.25,641.0,1400635,0,2020-03-11,00:00:00
2020-03-12 00:00:00+05:30,620.0,628.7,587.25,621.4,1982482,0,2020-03-12,00:00:00
2020-03-13 00:00:00+05:30,564.0,664.2,559.3,655.65,1944092,0,2020-03-13,00:00:00
2020-03-16 00:00:00+05:30,635.0,635.0,598.05,602.6,1650559,0,2020-03-16,00:00:00
2020-03-17 00:00:00+05:30,613.0,626.55,590.1,595.4,1616607,0,2020-03-17,00:00:00
2020-03-18 00:00:00+05:30,600.0,607.7,570.15,576.1,1338187,0,2020-03-18,00:00:00
2020-03-19 00:00:00+05:30,536.0,566.4,527.0,548.2,1240528,0,2020-03-19,00:00:00
2020-03-20 00:00:00+05:30,555.0,585.7,555.0,564.8,1768226,0,2020-03-20,00:00:00
2020-03-23 00:00:00+05:30,527.0,539.45,475.55,488.7,780947,0,2020-03-23,00:00:00
2020-03-24 00:00:00+05:30,498.25,526.4,472.35,478.35,1601386,0,2020-03-24,00:00:00
2020-03-25 00:00:00+05:30,485.0,504.2,448.75,486.6,2021443,0,2020-03-25,00:00:00
2020-03-26 00:00:00+05:30,489.6,522.4,474.3,504.5,2100154,0,2020-03-26,00:00:00
2020-03-27 00:00:00+05:30,523.0,523.0,474.3,490.55,1874009,0,2020-03-27,00:00:00
2020-03-30 00:00:00+05:30,471.0,486.2,449.7,465.1,1456146,0,2020-03-30,00:00:00
2020-03-31 00:00:00+05:30,471.3,492.5,463.5,476.9,1173010,0,2020-03-31,00:00:00
2020-04-01 00:00:00+05:30,472.55,485.55,464.05,471.25,1766499,0,2020-04-01,00:00:00
2020-04-03 00:00:00+05:30,474.1,478.85,460.5,472.55,845750,0,2020-04-03,00:00:00
2020-04-07 00:00:00+05:30,484.3,501.85,477.8,484.55,1934898,0,2020-04-07,00:00:00
2020-04-08 00:00:00+05:30,481.0,522.9,476.0,482.7,2355745,0,2020-04-08,00:00:00
2020-04-09 00:00:00+05:30,487.0,515.75,481.35,508.9,2806295,0,2020-04-09,00:00:00
2020-04-13 00:00:00+05:30,511.0,511.4,482.5,505.1,1902965,0,2020-04-13,00:00:00
2020-04-15 00:00:00+05:30,508.0,538.7,508.0,515.9,4126644,0,2020-04-15,00:00:00
2020-04-16 00:00:00+05:30,518.95,532.95,509.15,521.3,3313118,0,2020-04-16,00:00:00
2020-04-17 00:00:00+05:30,531.0,545.6,514.45,523.6,3034515,0,2020-04-17,00:00:00
2020-04-20 00:00:00+05:30,522.6,530.8,517.6,521.4,1976278,0,2020-04-20,00:00:00
2020-04-21 00:00:00+05:30,515.0,515.0,491.4,499.15,2136475,0,2020-04-21,00:00:00
2020-04-22 00:00:00+05:30,500.0,507.55,484.45,503.35,2662295,0,2020-04-22,00:00:00
2020-04-23 00:00:00+05:30,507.0,513.0,498.0,508.2,2472830,0,2020-04-23,00:00:00
2020-04-24 00:00:00+05:30,500.0,505.0,485.0,487.15,1697960,0,2020-04-24,00:00:00
2020-04-27 00:00:00+05:30,490.2,499.65,485.0,490.8,1763246,0,2020-04-27,00:00:00
2020-04-28 00:00:00+05:30,494.35,501.7,492.2,496.8,1946332,0,2020-04-28,00:00:00
2020-04-29 00:00:00+05:30,497.0,498.7,489.0,491.4,2104533,0,2020-04-29,00:00:00
2020-04-30 00:00:00+05:30,495.2,517.5,495.2,505.4,2950356,0,2020-04-30,00:00:00
2020-05-04 00:00:00+05:30,496.0,496.5,461.0,465.95,2361976,0,2020-05-04,00:00:00
2020-05-05 00:00:00+05:30,475.0,481.9,432.25,438.4,4163943,0,2020-05-05,00:00:00
2020-05-06 00:00:00+05:30,442.8,463.9,427.45,457.95,7211439,0,2020-05-06,00:00:00
2020-05-07 00:00:00+05:30,460.0,469.0,439.15,442.2,7364497,0,2020-05-07,00:00:00
2020-05-08 00:00:00+05:30,455.0,459.95,445.2,456.4,3964299,0,2020-05-08,00:00:00
2020-05-11 00:00:00+05:30,458.1,472.7,457.6,468.95,2289089,0,2020-05-11,00:00:00
2020-05-12 00:00:00+05:30,467.45,474.2,457.25,460.2,3635085,0,2020-05-12,00:00:00
2020-05-13 00:00:00+05:30,475.0,481.8,452.9,464.15,5154441,0,2020-05-13,00:00:00
2020-05-14 00:00:00+05:30,458.9,472.5,453.45,457.0,2959038,0,2020-05-14,00:00:00
2020-05-15 00:00:00+05:30,460.0,466.0,448.5,462.05,2668682,0,2020-05-15,00:00:00
2020-05-18 00:00:00+05:30,463.5,463.95,438.25,441.55,2151407,0,2020-05-18,00:00:00
2020-05-19 00:00:00+05:30,448.0,453.5,432.05,436.3,2322033,0,2020-05-19,00:00:00
2020-05-20 00:00:00+05:30,437.5,460.0,434.2,454.4,2101111,0,2020-05-20,00:00:00
2020-05-21 00:00:00+05:30,456.0,466.7,454.0,461.35,1951289,0,2020-05-21,00:00:00
2020-05-22 00:00:00+05:30,461.75,466.95,445.0,450.3,2146202,0,2020-05-22,00:00:00
2020-05-26 00:00:00+05:30,456.2,457.35,446.5,449.8,2168721,0,2020-05-26,00:00:00
2020-05-27 00:00:00+05:30,452.9,466.0,448.1,464.55,3177254,0,2020-05-27,00:00:00
2020-05-28 00:00:00+05:30,471.4,489.85,466.0,486.8,4568798,0,2020-05-28,00:00:00
2020-05-29 00:00:00+05:30,485.9,493.6,476.95,480.15,4002732,0,2020-05-29,00:00:00
2020-06-01 00:00:00+05:30,506.0,544.75,506.0,539.8,13522328,0,2020-06-01,00:00:00
2020-06-02 00:00:00+05:30,546.0,561.4,537.0,557.7,6145186,0,2020-06-02,00:00:00
2020-06-03 00:00:00+05:30,560.0,580.0,559.7,567.8,5072390,0,2020-06-03,00:00:00
2020-06-04 00:00:00+05:30,569.05,576.0,553.9,565.95,3964557,0,2020-06-04,00:00:00
2020-06-05 00:00:00+05:30,570.0,582.9,564.5,579.75,2673077,0,2020-06-05,00:00:00
2020-06-08 00:00:00+05:30,582.05,587.5,553.85,560.6,3575846,0,2020-06-08,00:00:00
2020-06-09 00:00:00+05:30,563.0,572.0,544.25,547.85,3370752,0,2020-06-09,00:00:00
2020-06-10 00:00:00+05:30,550.0,559.0,545.2,553.45,2440281,0,2020-06-10,00:00:00
2020-06-11 00:00:00+05:30,555.2,563.7,546.35,555.7,2045531,0,2020-06-11,00:00:00
2020-06-12 00:00:00+05:30,540.0,558.0,536.9,553.65,2597897,0,2020-06-12,00:00:00
2020-06-15 00:00:00+05:30,555.5,565.5,544.1,547.15,2479492,0,2020-06-15,00:00:00
2020-06-16 00:00:00+05:30,557.0,560.75,540.1,549.6,1328342,0,2020-06-16,00:00:00
2020-06-17 00:00:00+05:30,548.0,556.65,543.65,545.7,1447933,0,2020-06-17,00:00:00
2020-06-18 00:00:00+05:30,544.0,548.35,539.2,543.95,1356539,0,2020-06-18,00:00:00
2020-06-19 00:00:00+05:30,546.0,550.6,539.35,548.7,1743956,0,2020-06-19,00:00:00
2020-06-22 00:00:00+05:30,552.0,557.7,548.45,552.15,1920661,0,2020-06-22,00:00:00
2020-06-23 00:00:00+05:30,554.95,565.65,544.9,547.45,3162672,0,2020-06-23,00:00:00
2020-06-24 00:00:00+05:30,551.9,553.5,533.25,537.95,2362782,0,2020-06-24,00:00:00
2020-06-25 00:00:00+05:30,537.0,554.95,533.95,552.1,2386551,0,2020-06-25,00:00:00
2020-06-26 00:00:00+05:30,554.0,557.25,542.05,545.4,1517204,0,2020-06-26,00:00:00
2020-06-29 00:00:00+05:30,547.0,547.0,534.65,536.7,890246,0,2020-06-29,00:00:00
2020-06-30 00:00:00+05:30,539.1,548.9,539.0,546.45,1906467,0,2020-06-30,00:00:00
2020-07-01 00:00:00+05:30,547.9,549.85,539.3,542.45,1093657,0,2020-07-01,00:00:00
2020-07-02 00:00:00+05:30,545.0,564.8,544.05,562.15,3237452,0,2020-07-02,00:00:00
2020-07-03 00:00:00+05:30,567.5,570.0,552.25,559.05,2949710,0,2020-07-03,00:00:00
2020-07-06 00:00:00+05:30,563.0,570.0,557.05,566.5,2351312,0,2020-07-06,00:00:00
2020-07-07 00:00:00+05:30,566.5,576.9,553.85,574.9,3243445,0,2020-07-07,00:00:00
2020-07-08 00:00:00+05:30,576.0,578.5,560.0,562.6,1671088,0,2020-07-08,00:00:00
2020-07-09 00:00:00+05:30,563.0,565.0,556.2,560.75,969170,0,2020-07-09,00:00:00
2020-07-10 00:00:00+05:30,555.0,567.35,555.0,562.6,1528875,0,2020-07-10,00:00:00
2020-07-13 00:00:00+05:30,567.8,567.8,548.5,553.6,1777304,0,2020-07-13,00:00:00
2020-07-14 00:00:00+05:30,550.5,552.0,541.6,547.85,1037780,0,2020-07-14,00:00:00
2020-07-15 00:00:00+05:30,549.0,556.0,541.0,544.3,1492400,0,2020-07-15,00:00:00
2020-07-16 00:00:00+05:30,545.0,552.15,529.6,550.1,1535926,0,2020-07-16,00:00:00
2020-07-17 00:00:00+05:30,555.0,581.0,554.0,576.6,4421703,0,2020-07-17,00:00:00
2020-07-20 00:00:00+05:30,581.85,602.0,580.1,597.45,6125949,0,2020-07-20,00:00:00
2020-07-21 00:00:00+05:30,600.6,609.5,594.6,596.95,2867914,0,2020-07-21,00:00:00
2020-07-22 00:00:00+05:30,600.0,605.45,590.05,595.6,2165035,0,2020-07-22,00:00:00
2020-07-23 00:00:00+05:30,596.6,611.45,593.7,595.6,3225989,0,2020-07-23,00:00:00
2020-07-24 00:00:00+05:30,594.5,599.9,590.0,593.6,1107084,0,2020-07-24,00:00:00
2020-07-27 00:00:00+05:30,597.95,598.0,576.4,589.75,1516271,0,2020-07-27,00:00:00
2020-07-28 00:00:00+05:30,586.65,589.0,573.8,580.85,1990105,0,2020-07-28,00:00:00
2020-07-29 00:00:00+05:30,583.7,598.5,583.7,589.45,2261187,0,2020-07-29,00:00:00
2020-07-30 00:00:00+05:30,591.25,598.85,587.35,595.25,1600973,0,2020-07-30,00:00:00
2020-07-31 00:00:00+05:30,595.25,603.5,590.65,598.4,1600492,0,2020-07-31,00:00:00
2020-08-03 00:00:00+05:30,596.0,600.75,591.5,595.7,829512,0,2020-08-03,00:00:00
2020-08-04 00:00:00+05:30,596.0,615.0,596.0,610.8,4325090,0,2020-08-04,00:00:00
2020-08-05 00:00:00+05:30,610.75,617.25,598.7,605.15,2377095,0,2020-08-05,00:00:00
2020-08-06 00:00:00+05:30,608.05,611.9,601.0,603.0,699794,0,2020-08-06,00:00:00
2020-08-07 00:00:00+05:30,600.0,603.0,592.0,593.9,962440,0,2020-08-07,00:00:00
2020-08-10 00:00:00+05:30,594.6,597.75,585.6,586.85,1450821,0,2020-08-10,00:00:00
2020-08-11 00:00:00+05:30,588.6,617.75,588.05,608.0,4885536,0,2020-08-11,00:00:00
2020-08-12 00:00:00+05:30,607.9,616.0,602.35,604.7,1732637,0,2020-08-12,00:00:00
2020-08-13 00:00:00+05:30,608.0,621.0,606.35,618.55,3252490,0,2020-08-13,00:00:00
2020-08-14 00:00:00+05:30,624.9,631.95,603.55,615.45,6952257,0,2020-08-14,00:00:00
2020-08-17 00:00:00+05:30,624.8,637.8,619.4,629.1,3060818,0,2020-08-17,00:00:00
2020-08-18 00:00:00+05:30,630.1,647.0,628.0,644.75,3147600,0,2020-08-18,00:00:00
2020-08-19 00:00:00+05:30,644.75,653.9,638.3,649.55,1599340,0,2020-08-19,00:00:00
2020-08-20 00:00:00+05:30,642.8,675.0,642.0,669.45,3416323,0,2020-08-20,00:00:00
2020-08-21 00:00:00+05:30,673.0,682.0,656.35,659.3,3590282,0,2020-08-21,00:00:00
2020-08-24 00:00:00+05:30,663.0,673.25,658.5,661.65,1588775,0,2020-08-24,00:00:00
2020-08-25 00:00:00+05:30,666.95,673.5,652.5,654.95,1866852,0,2020-08-25,00:00:00
2020-08-26 00:00:00+05:30,659.0,662.0,645.8,648.8,1709643,0,2020-08-26,00:00:00
2020-08-27 00:00:00+05:30,653.9,668.9,650.4,662.9,2761029,0,2020-08-27,00:00:00
2020-08-28 00:00:00+05:30,670.8,670.8,659.0,661.85,1319829,0,2020-08-28,00:00:00
2020-08-31 00:00:00+05:30,665.3,669.0,630.2,634.75,1523639,0,2020-08-31,00:00:00
2020-09-01 00:00:00+05:30,642.35,649.45,629.75,635.0,1508638,0,2020-09-01,00:00:00
2020-09-02 00:00:00+05:30,630.0,645.15,625.6,642.5,2215210,0,2020-09-02,00:00:00
2020-09-03 00:00:00+05:30,644.95,662.0,644.25,656.95,1765544,0,2020-09-03,00:00:00
2020-09-04 00:00:00+05:30,655.0,662.8,640.25,645.75,1796732,0,2020-09-04,00:00:00
2020-09-07 00:00:00+05:30,653.0,654.55,637.4,646.1,1184659,0,2020-09-07,00:00:00
2020-09-08 00:00:00+05:30,639.85,650.5,634.75,637.75,931344,0,2020-09-08,00:00:00
2020-09-09 00:00:00+05:30,633.0,654.0,632.0,650.3,938355,0,2020-09-09,00:00:00
2020-09-10 00:00:00+05:30,654.9,658.25,643.5,649.15,931218,0,2020-09-10,00:00:00
2020-09-11 00:00:00+05:30,645.0,662.0,643.65,656.45,2298703,0,2020-09-11,00:00:00
2020-09-14 00:00:00+05:30,662.4,699.6,662.4,685.6,7328223,0,2020-09-14,00:00:00
2020-09-15 00:00:00+05:30,692.45,692.5,678.0,679.35,1471023,0,2020-09-15,00:00:00
2020-09-16 00:00:00+05:30,682.0,694.7,680.95,686.8,2536636,0,2020-09-16,00:00:00
2020-09-17 00:00:00+05:30,687.0,698.75,683.05,693.65,1970679,0,2020-09-17,00:00:00
2020-09-18 00:00:00+05:30,697.95,713.5,676.3,679.5,4978082,0,2020-09-18,00:00:00
2020-09-21 00:00:00+05:30,678.7,689.3,661.0,670.5,1981392,0,2020-09-21,00:00:00
2020-09-22 00:00:00+05:30,670.15,673.75,645.2,657.9,1483652,0,2020-09-22,00:00:00
2020-09-23 00:00:00+05:30,661.0,676.6,653.5,666.4,1906520,0,2020-09-23,00:00:00
2020-09-24 00:00:00+05:30,660.0,665.0,647.0,650.05,1025236,0,2020-09-24,00:00:00
2020-09-25 00:00:00+05:30,652.05,674.0,639.4,670.0,1899653,0,2020-09-25,00:00:00
2020-09-28 00:00:00+05:30,670.05,693.0,667.25,689.1,1929822,0,2020-09-28,00:00:00
2020-09-29 00:00:00+05:30,696.85,698.7,677.7,683.6,1354183,0,2020-09-29,00:00:00
2020-09-30 00:00:00+05:30,688.0,688.0,671.25,680.35,1087796,0,2020-09-30,00:00:00
2020-10-01 00:00:00+05:30,688.0,691.25,676.2,678.15,1437719,0,2020-10-01,00:00:00
2020-10-05 00:00:00+05:30,680.3,685.9,663.6,668.9,1173860,0,2020-10-05,00:00:00
2020-10-06 00:00:00+05:30,672.25,680.6,667.2,672.15,1379493,0,2020-10-06,00:00:00
2020-10-07 00:00:00+05:30,670.0,680.0,666.4,677.25,865419,0,2020-10-07,00:00:00
2020-10-08 00:00:00+05:30,684.0,694.3,680.55,692.3,3122244,0,2020-10-08,00:00:00
2020-10-09 00:00:00+05:30,695.4,698.5,679.2,689.45,1543798,0,2020-10-09,00:00:00
2020-10-12 00:00:00+05:30,690.5,692.55,675.3,677.6,1013535,0,2020-10-12,00:00:00
2020-10-13 00:00:00+05:30,680.2,682.0,663.85,666.55,831311,0,2020-10-13,00:00:00
2020-10-14 00:00:00+05:30,663.0,674.95,656.35,672.3,1817988,0,2020-10-14,00:00:00
2020-10-15 00:00:00+05:30,676.5,677.75,664.65,672.4,1253742,0,2020-10-15,00:00:00
2020-10-16 00:00:00+05:30,687.95,704.1,683.0,700.5,8434698,0,2020-10-16,00:00:00
2020-10-19 00:00:00+05:30,706.05,708.05,685.4,688.65,5541962,0,2020-10-19,00:00:00
2020-10-20 00:00:00+05:30,686.5,700.75,680.3,698.25,2012244,0,2020-10-20,00:00:00
2020-10-21 00:00:00+05:30,698.0,710.9,695.3,706.4,2258403,0,2020-10-21,00:00:00
